deadline,distance,steps,rewards,penalties
35,7,35,-3.0,-15.0
30,6,30,13.5,-10.5
40,8,40,6.0,-16.0
30,6,30,21.5,-6.5
45,9,45,13.5,-18.5
20,4,20,16.0,-6.0
25,5,18,21.0,-3.0
20,4,20,15.0,-5.0
40,8,40,11.0,-13.0
40,8,40,-1.0,-13.0
20,4,20,7.0,-7.0
35,7,35,20.0,-6.0
20,4,20,-5.0,-9.0
20,4,20,14.0,-2.0
25,5,25,4.5,-9.5
30,6,30,11.0,-11.0
40,8,28,21.5,-6.5
20,4,20,5.5,-8.5
40,8,3,11.5,-0.5
30,6,30,13.5,-8.5
30,6,30,22.0,-6.0
25,5,13,18.5,-3.5
20,4,20,4.0,-8.0
35,7,35,8.5,-11.5
30,6,30,10.0,-8.0
45,9,25,28.5,-5.5
20,4,5,18.0,0
20,4,11,25.0,-1.0
30,6,30,17.0,-9.0
20,4,20,5.5,-6.5
35,7,13,17.0,-3.0
20,4,19,22.0,-4.0
30,6,27,25.5,-6.5
30,6,30,10.0,-10.0
20,4,18,25.0,-5.0
25,5,25,-1.5,-9.5
40,8,17,25.5,-2.5
25,5,25,3.5,-6.5
25,5,13,13.5,-4.5
30,6,30,9.0,-11.0
25,5,9,21.5,-0.5
25,5,13,26.0,-2.0
25,5,25,11.5,-6.5
30,6,30,11.0,-9.0
20,4,15,23.0,-3.0
25,5,25,13.0,-7.0
25,5,25,10.0,-6.0
30,6,30,8.0,-10.0
20,4,20,15.0,-3.0
40,8,40,-3.5,-15.5
25,5,25,9.5,-4.5
35,7,26,21.5,-8.5
45,9,11,18.0,-2.0
30,6,30,9.5,-8.5
25,5,25,0.0,-12.0
45,9,45,13.5,-16.5
25,5,25,8.0,-8.0
45,9,45,22.0,-14.0
25,5,3,13.5,-0.5
40,8,40,15.5,-10.5
20,4,20,11.5,-6.5
40,8,40,23.5,-12.5
30,6,30,4.5,-11.5
25,5,16,22.5,-3.5
35,7,30,24.5,-9.5
30,6,12,20.5,-3.5
20,4,20,11.0,-5.0
50,10,50,9.0,-17.0
40,8,35,20.5,-7.5
30,6,29,28.0,-6.0
20,4,12,24.0,-2.0
40,8,36,16.5,-11.5
25,5,25,8.5,-7.5
25,5,10,18.0,-2.0
35,7,35,10.0,-12.0
25,5,25,7.5,-8.5
20,4,20,3.0,-7.0
25,5,25,-8.0,-12.0
20,4,20,-1.0,-9.0
30,6,30,25.0,-8.5
40,8,13,12.5,-3.5
30,6,27,26.5,-5.5
50,10,50,23.0,-13.0
50,10,9,22.5,-1.5
30,6,30,21.5,-8.5
40,8,11,14.0,-4.0
25,5,25,13.5,-8.5
40,8,7,11.0,-3.0
25,5,25,8.5,-5.5
35,7,16,25.5,-0.5
30,6,30,17.5,-8.5
25,5,8,15.5,-2.5
30,6,30,15.5,-6.5
25,5,3,13.5,-0.5
30,6,20,17.5,-6.5
25,5,13,14.5,-3.5
25,5,16,17.0,-3.0
25,5,25,4.5,-9.5
40,8,7,14.5,-1.5
20,4,16,13.5,-6.5
