deadline,distance,steps,rewards,penalties
30,6,30,4.0,-10.0
25,5,6,16.5,-1.5
30,6,7,22.0,0
30,6,18,22.0,0
35,7,14,25.5,-0.5
30,6,21,22.0,0
25,5,14,20.0,0
25,5,7,24.0,0
40,8,19,27.5,-0.5
30,6,14,26.0,0
20,4,11,22.0,0
20,4,4,18.0,0
40,8,16,22.0,0
25,5,5,20.0,0
40,8,15,26.0,0
40,8,17,26.0,0
25,5,17,20.0,0
20,4,9,17.0,-1.0
40,8,19,26.0,0
20,4,9,18.0,0
35,7,21,24.0,0
40,8,20,26.0,0
40,8,13,26.0,0
20,4,7,18.0,0
25,5,9,20.0,0
25,5,10,20.0,0
30,6,13,22.0,0
25,5,9,17.5,-0.5
25,5,8,24.0,0
30,6,14,22.0,0
25,5,7,20.0,0
30,6,12,22.0,0
20,4,13,18.0,0
20,4,11,18.0,0
20,4,4,18.0,0
30,6,4,18.0,0
20,4,10,18.0,0
50,10,26,30.0,0
35,7,11,24.0,0
25,5,11,20.0,0
30,6,2,14.0,0
35,7,19,24.0,0
25,5,10,20.0,0
25,5,13,24.0,0
45,9,21,20.5,-1.5
30,6,10,22.0,0
35,7,16,24.0,0
20,4,7,18.0,0
20,4,7,18.0,0
20,4,9,22.0,0
20,4,10,18.0,0
45,9,21,28.0,0
35,7,16,24.0,0
20,4,9,22.0,0
40,8,14,26.0,0
20,4,10,22.0,0
25,5,14,20.0,0
20,4,8,18.0,0
25,5,11,24.0,0
40,8,25,26.0,0
25,5,13,24.0,0
30,6,17,22.0,0
25,5,18,20.0,0
35,7,16,24.0,0
30,6,14,22.0,0
45,9,21,28.0,0
20,4,8,18.0,0
20,4,9,18.0,0
40,8,16,26.0,0
35,7,17,24.0,0
25,5,7,20.0,0
30,6,17,22.0,0
25,5,16,20.0,0
30,6,21,22.0,0
35,7,8,24.0,0
20,4,5,18.0,0
20,4,13,22.0,0
20,4,9,18.0,0
20,4,6,18.0,0
45,9,21,28.0,0
25,5,14,20.0,0
30,6,8,22.0,0
20,4,10,21.0,-1.0
35,7,16,24.0,0
25,5,16,20.0,0
45,9,22,28.0,0
35,7,13,24.0,0
20,4,10,18.0,0
35,7,16,24.0,0
20,4,4,18.0,0
25,5,11,20.0,0
35,7,4,16.0,0
30,6,18,22.0,0
25,5,13,20.0,0
25,5,11,20.0,0
45,9,26,28.0,0
25,5,16,25.5,-0.5
20,4,6,18.0,0
25,5,11,24.0,0
45,9,22,28.0,0
