deadline,distance,steps,rewards,penalties
45,9,39,9.5,-12.5
30,6,30,-4.0,-16.0
30,6,30,-8.5,-16.5
20,4,20,-1.5,-9.5
40,8,40,-2.0,-14.0
45,9,45,-7.0,-23.0
40,8,20,15.0,-7.0
20,4,20,6.0,-6.0
25,5,6,5.5,-4.0
20,4,20,-1.5,-7.5
35,7,35,-2.5,-16.5
20,4,20,1.5,-8.5
20,4,20,-7.5,-9.5
25,5,19,12.5,-5.5
20,4,20,4.0,-6.0
35,7,35,-5.5,-15.5
35,7,35,-2.5,-14.5
55,11,15,8.5,-5.0
35,7,35,0.0,-12.0
20,4,20,-6.5,-10.5
30,6,30,3.5,-10.5
40,8,32,15.5,-12.5
30,6,30,3.0,-9.0
40,8,40,-2.0,-14.0
35,7,35,7.0,-13.0
20,4,20,1.5,-10.5
45,9,45,21.0,-11.0
40,8,40,10.0,-14.0
25,5,6,12.5,-1.5
25,5,25,-8.0,-12.0
45,9,45,-0.5,-18.5
20,4,20,-5.0,-9.0
25,5,25,-4.0,-10.0
30,6,30,2.5,-11.5
40,8,27,26.5,-5.5
25,5,25,-8.0,-14.0
25,5,25,-3.0,-13.0
20,4,20,8.0,-8.0
30,6,30,4.5,-9.5
30,6,30,-1.5,-13.5
20,4,20,5.5,-4.5
30,6,30,-0.5,-12.5
20,4,20,-1.5,-9.5
45,9,5,10.0,-1.5
20,4,20,-2.0,-10.0
35,7,35,-4.0,-14.0
20,4,20,-2.0,-10.0
30,6,30,1.5,-10.5
35,7,35,-5.5,-17.5
30,6,30,5.5,-10.5
25,5,25,4.0,-10.0
20,4,20,8.0,-8.0
35,7,35,0.5,-17.5
20,4,20,3.0,-9.0
45,9,45,-1.5,-17.5
30,6,30,-3.0,-13.0
20,4,20,1.5,-6.5
25,5,20,16.0,-4.0
20,4,13,10.5,-5.5
20,4,19,16.0,-6.0
35,7,35,2.5,-13.5
45,9,45,0.5,-17.5
40,8,40,-0.5,-18.5
25,5,25,3.5,-10.5
35,7,35,-1.0,-17.0
25,5,25,4.0,-8.0
20,4,20,-2.0,-10.0
30,6,26,10.0,-12.0
60,12,6,6.0,-3.5
25,5,25,0.0,-12.0
25,5,25,-5.0,-11.0
40,8,40,1.5,-12.5
25,5,21,15.5,-6.5
40,8,40,-0.5,-14.5
45,9,23,21.0,-7.0
40,8,12,14.0,-4.0
35,7,35,-12.0,-16.0
35,7,35,3.0,-15.0
35,7,21,18.0,-6.0
20,4,20,10.0,-8.0
20,4,20,6.5,-5.5
35,7,35,4.5,-13.5
30,6,30,2.0,-12.0
30,6,30,7.5,-12.5
25,5,25,-3.5,-11.5
25,5,13,19.5,-2.5
35,7,35,4.0,-14.0
25,5,20,17.0,-7.0
35,7,35,-4.0,-14.0
45,9,45,-7.0,-23.0
30,6,30,0.5,-9.5
30,6,30,16.0,-10.0
20,4,20,5.5,-6.5
30,6,21,15.0,-7.0
40,8,40,-0.5,-16.5
25,5,25,4.0,-8.0
30,6,30,4.5,-9.5
25,5,9,12.0,-4.0
25,5,25,-9.0,-11.0
45,9,45,8.0,-12.0
