deadline,distance,steps,rewards,penalties
30,6,30,15.5,-8.5
30,6,30,12.5,-3.5
35,7,16,24.0,0
25,5,15,20.0,0
25,5,11,20.0,0
20,4,13,22.0,0
40,8,17,30.0,0
20,4,4,18.0,0
35,7,19,29.5,-0.5
35,7,28,25.5,-0.5
35,7,19,24.0,0
40,8,12,26.0,0
35,7,18,24.0,0
35,7,15,25.5,-0.5
20,4,10,18.0,0
20,4,20,14.0,0
30,6,11,22.0,0
50,10,21,30.0,0
30,6,19,22.0,0
20,4,11,18.0,0
25,5,14,20.0,0
25,5,15,20.0,0
30,6,11,26.0,0
25,5,12,20.0,0
30,6,28,30.0,0
25,5,11,20.0,0
30,6,16,22.0,0
25,5,14,24.0,0
20,4,9,18.0,0
35,7,22,24.0,0
35,7,11,24.0,0
20,4,12,18.0,0
45,9,18,28.0,0
25,5,7,20.0,0
35,7,16,24.0,0
35,7,8,24.0,0
35,7,17,24.0,0
30,6,22,22.0,0
30,6,17,26.0,0
35,7,16,24.0,0
20,4,7,18.0,0
50,10,18,30.0,0
30,6,16,27.5,-0.5
40,8,12,26.0,0
20,4,8,18.0,0
40,8,27,26.0,0
40,8,14,26.0,0
20,4,6,18.0,0
20,4,9,18.0,0
20,4,10,18.0,0
35,7,12,24.0,0
30,6,18,22.0,0
45,9,22,32.0,0
25,5,16,20.0,0
35,7,8,24.0,0
20,4,13,22.0,0
25,5,13,20.0,0
40,8,9,26.0,0
45,9,26,28.0,0
30,6,15,22.0,0
50,10,22,30.0,0
30,6,11,18.0,0
30,6,2,14.0,0
30,6,2,14.0,0
50,10,13,22.0,0
25,5,12,20.0,0
25,5,5,20.0,0
25,5,9,20.0,0
25,5,14,20.0,0
20,4,9,18.0,0
50,10,19,30.0,0
35,7,9,24.0,0
30,6,19,26.0,0
30,6,10,21.0,-1.0
35,7,14,24.0,0
25,5,16,20.0,0
30,6,28,22.0,0
30,6,10,22.0,0
40,8,9,26.0,0
25,5,22,19.0,-1.0
20,4,9,18.0,0
30,6,11,22.0,0
25,5,11,20.0,0
50,10,19,30.0,0
25,5,11,20.0,0
25,5,7,20.0,0
30,6,7,15.5,-0.5
35,7,10,24.0,0
50,10,23,30.0,0
30,6,9,22.0,0
25,5,5,20.0,0
30,6,11,16.0,-2.0
25,5,7,20.0,0
20,4,13,18.0,0
25,5,11,20.0,0
25,5,6,20.0,0
25,5,8,24.0,0
35,7,13,24.0,0
25,5,9,17.5,-0.5
30,6,14,22.0,0
