deadline,distance,steps,rewards,penalties
45,9,38,14.5,-15.5
25,5,21,21.0,-3.0
50,10,20,27.5,-0.5
30,6,20,29.0,-1.0
30,6,10,21.0,-1.0
35,7,14,24.0,0
25,5,11,20.0,0
25,5,9,24.0,0
35,7,14,26.0,-2.0
25,5,13,20.0,0
35,7,17,24.0,0
30,6,16,22.0,0
30,6,11,22.0,0
40,8,12,26.0,0
25,5,13,19.0,-1.0
25,5,6,20.0,0
20,4,11,17.0,-1.0
30,6,7,22.0,0
35,7,20,25.5,-0.5
55,11,17,32.0,0
30,6,9,18.0,0
40,8,9,26.0,0
20,4,16,22.0,0
25,5,8,20.0,0
25,5,8,20.0,0
20,4,10,18.0,0
35,7,29,36.0,0
30,6,6,22.0,0
20,4,11,18.0,0
20,4,6,18.0,0
25,5,17,24.0,0
40,8,7,15.5,-0.5
45,9,15,28.0,0
40,8,8,26.0,0
20,4,7,18.0,0
40,8,14,30.0,0
40,8,14,26.0,0
30,6,8,22.0,0
30,6,14,22.0,0
20,4,6,18.0,0
20,4,6,17.0,-1.0
20,4,9,18.0,0
35,7,10,24.0,0
30,6,16,21.0,-1.0
35,7,10,24.0,0
20,4,11,18.0,0
30,6,13,22.0,0
25,5,17,20.0,0
45,9,17,28.0,0
30,6,13,22.0,0
25,5,7,20.0,0
25,5,16,20.0,0
25,5,11,20.0,0
50,10,13,22.0,0
30,6,10,22.0,0
20,4,7,18.0,0
20,4,4,18.0,0
25,5,5,20.0,0
25,5,10,20.0,0
30,6,10,22.0,0
50,10,17,30.0,0
25,5,6,20.0,0
20,4,7,18.0,0
30,6,11,22.0,0
30,6,14,22.0,0
25,5,11,20.0,0
40,8,21,26.0,0
35,7,17,24.0,0
40,8,25,26.0,0
20,4,16,30.0,0
20,4,8,18.0,0
55,11,18,32.0,0
20,4,7,18.0,0
20,4,12,18.0,0
25,5,17,25.5,-0.5
20,4,4,18.0,0
35,7,18,24.0,0
30,6,13,22.0,0
25,5,13,20.0,0
30,6,11,22.0,0
20,4,13,18.0,0
20,4,4,18.0,0
25,5,9,24.0,0
25,5,10,20.0,0
35,7,18,21.5,-0.5
25,5,12,20.0,0
40,8,16,26.0,0
25,5,11,20.0,0
25,5,3,16.0,0
30,6,16,22.0,0
25,5,16,20.0,0
25,5,16,20.0,0
40,8,13,26.0,0
30,6,10,22.0,0
20,4,10,18.0,0
20,4,18,30.0,0
30,6,15,22.0,0
25,5,11,20.0,0
30,6,10,22.0,0
30,6,12,26.0,0
