deadline,distance,steps,rewards,penalties
20,4,20,-7.5,-9.5
25,5,25,-1.0,-7.0
25,5,25,7.0,-1.0
40,8,18,27.5,-0.5
35,7,15,24.0,0
20,4,7,18.0,0
45,9,25,28.0,0
20,4,7,18.0,0
50,10,16,27.5,-0.5
35,7,9,24.0,0
45,9,22,39.0,-1.0
35,7,14,24.0,0
20,4,11,18.0,0
35,7,21,24.0,0
40,8,14,26.0,0
40,8,16,26.0,0
30,6,8,22.0,0
20,4,13,18.0,0
20,4,12,18.0,0
30,6,13,22.0,0
25,5,14,20.0,0
20,4,10,18.0,0
25,5,9,19.0,-1.0
25,5,15,28.0,0
30,6,6,22.0,0
20,4,10,22.0,0
55,11,20,32.0,0
30,6,13,23.5,-0.5
35,7,13,28.0,0
20,4,16,18.0,0
25,5,12,20.0,0
20,4,13,18.0,0
20,4,7,18.0,0
25,5,6,20.0,0
30,6,9,22.0,0
20,4,7,18.0,0
25,5,14,20.0,0
20,4,7,18.0,0
20,4,6,22.0,0
25,5,13,20.0,0
20,4,8,22.0,0
25,5,13,20.0,0
40,8,16,30.0,0
45,9,16,28.0,0
35,7,5,20.0,0
35,7,12,24.0,0
35,7,21,24.0,0
25,5,14,20.0,0
20,4,20,22.0,0
30,6,15,22.0,0
35,7,11,28.0,0
20,4,8,18.0,0
20,4,12,18.0,0
40,8,7,22.0,0
25,5,13,20.0,0
35,7,16,24.0,0
20,4,5,18.0,0
25,5,14,20.0,0
50,10,16,30.0,0
20,4,12,18.0,0
40,8,19,27.5,-0.5
35,7,16,24.0,0
25,5,6,20.0,0
20,4,7,18.0,0
30,6,17,22.0,0
20,4,13,18.0,0
45,9,22,32.0,0
20,4,6,18.0,0
20,4,7,18.0,0
40,8,11,26.0,0
20,4,7,22.0,0
20,4,10,18.0,0
25,5,9,20.0,0
20,4,11,18.0,0
25,5,8,19.0,-1.0
35,7,19,24.0,0
30,6,13,22.0,0
35,7,18,23.0,-1.0
35,7,17,28.0,0
30,6,14,22.0,0
30,6,9,22.0,0
35,7,16,24.0,0
35,7,17,24.0,0
20,4,7,18.0,0
20,4,10,18.0,0
20,4,9,18.0,0
20,4,8,18.0,0
45,9,27,28.0,0
20,4,6,18.0,0
35,7,15,24.0,0
20,4,6,18.0,0
50,10,29,29.0,-1.0
30,6,9,22.0,0
30,6,13,22.0,0
30,6,11,22.0,0
20,4,13,18.0,0
20,4,13,26.0,0
25,5,13,20.0,0
25,5,16,20.0,0
45,9,21,28.0,0
