deadline,distance,steps,rewards,penalties
20,4,20,-9.0,-11.0
30,6,30,-4.0,-12.0
35,7,35,14.5,-9.5
45,9,45,9.5,-16.5
25,5,25,8.0,-2.0
25,5,16,14.0,-6.0
20,4,20,1.0,-5.0
40,8,40,16.0,-14.0
30,6,30,4.5,-9.5
25,5,14,22.5,-3.5
60,12,60,10.5,-21.5
40,8,26,22.5,-5.5
20,4,20,2.5,-7.5
55,11,23,28.5,-5.5
35,7,35,8.5,-9.5
20,4,20,4.5,-5.5
30,6,30,11.0,-7.0
25,5,9,15.5,-2.5
20,4,11,14.0,-4.0
35,7,11,14.0,-2.0
35,7,35,-3.5,-15.5
20,4,20,0.5,-7.5
35,7,35,2.0,-12.0
45,9,45,16.5,-13.5
45,9,27,22.5,-7.5
20,4,17,16.0,-6.0
30,6,30,13.5,-10.5
25,5,25,-6.5,-12.5
20,4,20,10.0,-4.0
50,10,27,18.0,-8.0
30,6,30,12.5,-7.5
25,5,22,18.5,-7.5
25,5,25,15.0,-5.0
35,7,35,4.0,-14.0
20,4,20,7.0,-5.0
50,10,50,18.0,-14.0
30,6,14,17.5,-2.5
40,8,34,15.5,-12.5
30,6,30,4.5,-11.5
25,5,25,-0.5,-10.5
20,4,11,14.0,-4.0
40,8,25,17.5,-6.5
20,4,16,18.0,-4.0
30,6,30,5.0,-9.0
20,4,20,9.0,-7.0
30,6,23,16.5,-7.5
40,8,34,25.5,-6.5
25,5,25,1.5,-12.5
45,9,45,11.5,-14.5
35,7,35,21.0,-9.0
30,6,30,9.0,-7.0
20,4,8,17.0,-1.0
45,9,3,11.0,-1.0
20,4,18,22.0,-4.0
30,6,30,7.0,-11.0
20,4,11,14.5,-1.5
30,6,30,2.5,-11.5
50,10,32,18.5,-9.0
25,5,21,17.0,-7.0
35,7,17,15.0,-4.5
30,6,17,11.0,-7.0
20,4,20,5.0,-5.0
35,7,4,13.5,-0.5
40,8,24,18.0,-8.0
30,6,30,3.0,-11.0
30,6,30,16.5,-7.5
30,6,21,11.0,-7.0
30,6,30,9.0,-9.0
30,6,21,17.0,-4.5
35,7,35,11.5,-12.5
25,5,25,4.5,-7.5
35,7,5,13.5,-0.5
40,8,14,18.0,-4.0
35,7,35,7.5,-12.5
25,5,25,9.0,-7.0
30,6,16,16.5,-3.5
25,5,25,4.5,-9.5
40,8,38,19.5,-12.5
35,7,35,12.0,-12.0
20,4,20,7.0,-7.0
45,9,27,20.5,-9.5
35,7,35,9.0,-11.0
40,8,20,15.0,-7.0
45,9,13,15.0,-5.0
20,4,20,7.5,-6.5
50,10,50,23.0,-13.0
35,7,35,22.0,-8.0
20,4,19,12.0,-6.0
20,4,9,12.5,-3.5
25,5,25,4.5,-7.5
20,4,20,8.0,-6.0
30,6,12,16.5,-3.5
30,6,10,19.0,-3.0
25,5,25,12.5,-5.5
20,4,20,8.5,-5.5
20,4,20,-4.5,-10.5
35,7,35,0.0,-14.0
30,6,30,9.5,-10.5
50,10,50,12.5,-15.5
20,4,20,-4.5,-6.5
