deadline,distance,steps,rewards,penalties
40,8,26,24.5,-7.5
20,4,8,23.5,-0.5
30,6,30,-2.0,-2.0
20,4,6,18.0,0
25,5,25,5.0,-1.0
25,5,14,24.0,0
50,10,50,17.5,-2.5
30,6,21,26.5,-1.5
25,5,6,20.0,0
30,6,10,22.0,0
40,8,40,12.0,0
45,9,45,10.0,0
30,6,10,22.0,0
35,7,35,0.0,0
25,5,11,24.0,0
30,6,30,-1.0,-1.0
20,4,20,2.0,0
35,7,18,24.0,0
20,4,20,7.5,-0.5
30,6,30,0.0,0
25,5,25,6.0,0
20,4,6,18.0,0
40,8,18,26.0,0
30,6,17,21.0,-1.0
30,6,16,22.0,0
30,6,30,8.0,0
30,6,30,0.0,0
40,8,40,14.0,0
20,4,20,15.5,-0.5
20,4,20,4.0,0
45,9,45,8.0,0
25,5,25,10.5,-1.5
20,4,14,26.5,-1.5
55,11,55,0.0,0
35,7,16,24.0,0
40,8,40,6.0,0
25,5,25,6.5,-1.5
25,5,12,19.5,-2.5
30,6,30,8.0,0
25,5,25,1.5,-0.5
35,7,35,1.5,-0.5
20,4,7,18.0,0
20,4,20,2.0,0
45,9,45,11.0,-1.0
20,4,20,10.0,-2.0
45,9,45,16.0,0
20,4,20,3.5,-0.5
20,4,20,7.5,-0.5
30,6,30,2.0,0
45,9,21,28.0,0
25,5,25,4.0,0
25,5,13,20.0,0
50,10,50,12.0,-2.0
20,4,20,0.0,0
40,8,40,0.0,0
20,4,9,22.0,0
25,5,13,24.0,0
20,4,9,18.0,0
25,5,13,20.0,0
25,5,18,21.5,-0.5
20,4,20,4.0,0
20,4,20,-1.0,-1.0
35,7,35,5.5,-0.5
40,8,40,10.0,0
20,4,12,17.0,-1.0
50,10,50,14.0,0
20,4,17,21.0,-1.0
45,9,45,11.0,-1.0
35,7,13,24.0,0
25,5,25,7.0,-1.0
25,5,14,20.0,0
25,5,25,0.0,0
35,7,35,8.0,0
35,7,15,27.0,-1.0
20,4,20,0.0,0
20,4,20,6.0,0
25,5,25,0.0,0
20,4,20,2.0,0
25,5,21,20.0,0
25,5,13,20.0,0
35,7,35,8.0,0
30,6,26,15.5,-0.5
35,7,35,0.0,0
35,7,17,28.0,0
25,5,9,20.0,0
20,4,20,6.0,0
35,7,35,9.5,-0.5
25,5,25,7.0,-1.0
35,7,35,5.5,-0.5
30,6,30,10.0,0
30,6,9,21.0,-1.0
35,7,35,4.0,0
20,4,20,4.0,0
30,6,30,7.5,-0.5
25,5,25,0.0,0
30,6,19,22.0,0
20,4,20,0.0,0
35,7,35,0.0,0
25,5,13,20.0,0
40,8,40,5.0,-1.0
