deadline,distance,steps,rewards,penalties
25,5,25,0.5,-11.5
30,6,30,14.0,-12.0
45,9,25,20.5,-5.5
45,9,37,7.0,-17.0
40,8,40,13.5,-10.5
40,8,40,23.5,-8.5
25,5,25,5.0,-9.0
20,4,20,7.0,-5.0
20,4,20,4.5,-7.5
25,5,25,5.0,-7.0
20,4,20,-0.5,-8.5
35,7,35,8.5,-7.5
40,8,34,20.5,-11.5
25,5,17,21.0,-3.0
35,7,35,21.0,-11.0
25,5,25,1.0,-9.0
25,5,25,15.0,-7.0
30,6,18,24.5,-3.5
20,4,20,3.0,-7.0
40,8,17,12.5,-7.5
25,5,25,12.5,-9.5
20,4,20,5.0,-9.0
20,4,20,9.5,-4.5
55,11,46,32.0,-12.0
45,9,45,12.5,-19.5
40,8,39,30.5,-9.5
25,5,25,9.5,-6.5
20,4,4,18.0,0
30,6,10,21.0,-1.0
35,7,18,34.0,-2.0
25,5,25,17.5,-4.5
40,8,33,40.0,-6.0
40,8,6,12.0,-2.0
40,8,40,18.0,-12.0
30,6,23,27.5,-4.5
30,6,15,20.5,-3.5
30,6,25,25.0,-5.0
30,6,24,28.0,-6.0
35,7,25,28.5,-5.5
45,9,25,25.0,-7.0
20,4,20,9.5,-6.5
20,4,20,5.0,-7.0
50,10,50,16.0,-14.0
40,8,9,18.5,-1.5
35,7,26,25.0,-7.0
30,6,30,23.5,-8.5
30,6,22,20.0,-6.0
25,5,25,6.5,-7.5
25,5,20,23.0,-5.0
20,4,20,4.5,-7.5
40,8,40,15.0,-11.0
25,5,9,21.5,-0.5
25,5,25,9.0,-9.0
20,4,10,17.0,-1.0
35,7,35,-1.0,-21.0
30,6,30,-5.0,-13.0
40,8,40,2.5,-15.5
45,9,45,5.0,-17.0
20,4,20,6.0,-6.0
35,7,33,27.5,-10.5
30,6,7,19.5,-0.5
25,5,25,24.5,-3.5
50,10,32,20.0,-10.0
25,5,7,11.5,-2.5
30,6,22,16.0,-6.0
25,5,25,12.5,-7.5
25,5,3,13.5,-0.5
25,5,25,2.5,-7.5
20,4,20,17.0,-3.0
25,5,6,20.0,0
50,10,50,6.5,-15.5
20,4,20,13.5,-4.5
25,5,25,6.0,-8.0
45,9,45,-2.5,-18.5
30,6,2,11.5,-0.5
30,6,30,5.0,-13.0
50,10,31,10.0,-11.5
25,5,25,9.0,-7.0
25,5,9,16.5,-1.5
30,6,30,8.0,-10.0
25,5,5,15.0,-1.0
50,10,50,18.0,-16.0
30,6,17,20.5,-3.5
25,5,25,-1.0,-11.0
25,5,7,15.5,-2.5
20,4,7,16.0,-2.0
20,4,17,19.5,-4.5
25,5,25,22.5,-5.5
30,6,15,24.5,-3.5
30,6,10,19.0,-3.0
30,6,30,14.5,-9.5
20,4,20,-1.0,-9.0
30,6,21,22.5,-5.5
35,7,9,15.0,-1.0
40,8,40,5.0,-15.0
30,6,30,4.5,-11.5
25,5,16,17.5,-4.5
40,8,35,25.5,-10.5
20,4,13,14.0,-3.5
35,7,35,22.5,-7.5
