deadline,distance,steps,rewards,penalties
55,11,24,4.5,-13.5
40,8,14,15.0,-3.0
40,8,32,28.0,-6.0
20,4,10,21.0,-1.0
20,4,20,5.5,-4.5
20,4,11,15.5,-0.5
30,6,24,25.0,-5.0
35,7,18,21.5,-0.5
25,5,19,28.5,-1.5
20,4,6,18.0,0
25,5,16,21.0,-3.0
30,6,25,28.0,-2.0
25,5,14,14.5,-3.5
30,6,11,21.0,-1.0
50,10,41,32.5,-7.0
35,7,35,34.0,-6.0
20,4,20,10.0,-2.0
30,6,14,20.0,-2.0
25,5,25,7.5,-4.5
20,4,7,18.5,-1.5
50,10,50,31.5,-8.5
20,4,11,22.0,0
25,5,25,10.0,-4.0
50,10,11,17.5,-2.5
45,9,26,18.5,-7.5
30,6,17,23.5,-4.5
25,5,25,10.0,-4.0
25,5,7,17.5,-0.5
25,5,25,6.0,-8.0
20,4,20,8.5,-5.5
25,5,25,21.5,-8.5
20,4,17,22.0,-4.0
30,6,19,18.0,-8.0
35,7,11,20.5,-1.5
20,4,20,6.0,-10.0
35,7,16,16.0,-4.0
20,4,19,20.0,-6.0
30,6,30,9.5,-8.5
30,6,3,13.0,-1.0
50,10,50,20.0,-14.0
25,5,25,-2.0,-8.0
30,6,30,11.0,-5.0
25,5,8,14.5,-3.5
30,6,30,4.0,-8.0
20,4,20,12.0,-4.0
40,8,36,23.5,-8.5
25,5,25,31.0,-5.0
25,5,13,19.0,-5.0
30,6,30,2.5,-11.5
40,8,27,29.0,-5.0
25,5,22,17.5,-4.5
30,6,28,26.0,-8.0
25,5,25,16.0,-6.0
40,8,18,12.5,-7.5
20,4,20,2.0,-8.0
25,5,22,26.0,-6.0
20,4,20,7.5,-8.5
50,10,35,41.0,-9.0
20,4,15,26.5,-1.5
40,8,40,10.0,-14.0
20,4,7,19.5,-0.5
30,6,4,13.0,-1.0
25,5,5,17.5,-0.5
40,8,40,27.5,-10.5
20,4,11,17.5,-2.5
40,8,40,17.5,-14.5
25,5,25,24.0,-6.0
30,6,19,22.5,-5.5
25,5,25,12.5,-7.5
20,4,20,20.5,-3.5
25,5,9,18.0,-2.0
20,4,11,19.0,-3.0
25,5,25,19.5,-6.5
25,5,25,9.0,-9.0
30,6,22,21.5,-6.5
35,7,13,26.0,-2.0
30,6,30,12.5,-7.5
25,5,14,19.5,-2.0
40,8,40,14.0,-12.0
25,5,5,17.5,-0.5
20,4,14,17.0,-4.5
30,6,3,13.0,-1.0
25,5,22,27.0,-5.0
25,5,25,25.0,-7.0
25,5,12,22.0,-2.0
20,4,19,24.5,-3.5
20,4,20,15.0,-5.0
25,5,10,19.5,-2.5
45,9,27,23.0,-9.0
35,7,28,32.5,-5.5
20,4,20,10.5,-5.5
25,5,11,16.0,-4.0
20,4,14,24.0,-2.0
20,4,12,21.5,-2.5
40,8,19,23.5,-4.5
20,4,17,21.0,-5.0
30,6,2,11.5,-0.5
30,6,24,28.0,-6.0
25,5,25,19.5,-6.5
30,6,30,21.5,-8.5
