deadline,distance,steps,rewards,penalties
30,6,30,6.0,-8.0
30,6,30,15.5,-2.5
25,5,25,9.5,-0.5
20,4,8,18.0,0
50,10,21,30.0,0
40,8,13,26.0,0
30,6,15,22.0,0
20,4,12,18.0,0
30,6,16,22.0,0
30,6,21,22.0,0
40,8,21,26.0,0
55,11,31,32.0,0
30,6,12,25.0,-1.0
30,6,5,18.0,0
25,5,12,20.0,0
35,7,9,20.0,0
20,4,10,18.0,0
35,7,13,24.0,0
35,7,11,24.0,0
25,5,6,20.0,0
25,5,13,24.0,0
35,7,8,24.0,0
20,4,10,18.0,0
25,5,13,20.0,0
30,6,9,22.0,0
30,6,13,22.0,0
25,5,13,20.0,0
20,4,7,18.0,0
25,5,9,20.0,0
20,4,4,18.0,0
25,5,11,20.0,0
25,5,11,20.0,0
20,4,4,18.0,0
50,10,34,30.0,0
25,5,16,20.0,0
30,6,12,22.0,0
40,8,19,26.0,0
25,5,21,20.0,0
35,7,11,24.0,0
25,5,10,20.0,0
35,7,3,16.0,0
35,7,16,24.0,0
50,10,21,30.0,0
20,4,4,18.0,0
35,7,15,28.0,0
30,6,11,22.0,0
20,4,10,18.0,0
30,6,11,22.0,0
20,4,6,18.0,0
40,8,16,26.0,0
30,6,16,22.0,0
30,6,14,22.0,0
25,5,9,21.5,-0.5
25,5,16,20.0,0
35,7,11,24.0,0
40,8,16,26.0,0
25,5,9,20.0,0
30,6,10,22.0,0
25,5,9,20.0,0
35,7,16,28.0,0
40,8,21,26.0,0
35,7,8,24.0,0
35,7,17,24.0,0
30,6,10,22.0,0
25,5,10,20.0,0
25,5,8,20.0,0
25,5,8,20.0,0
25,5,9,20.0,0
35,7,13,24.0,0
20,4,8,18.0,0
20,4,9,18.0,0
25,5,11,20.0,0
20,4,6,18.0,0
30,6,9,22.0,0
35,7,12,24.0,0
20,4,11,22.0,0
20,4,9,18.0,0
30,6,11,22.0,0
25,5,16,20.0,0
25,5,12,20.0,0
20,4,9,18.0,0
30,6,21,26.0,0
20,4,8,18.0,0
35,7,16,24.0,0
35,7,16,24.0,0
35,7,13,24.0,0
30,6,2,14.0,0
25,5,10,20.0,0
30,6,7,22.0,0
35,7,14,24.0,0
30,6,11,18.0,0
50,10,23,30.0,0
35,7,21,24.0,0
40,8,14,26.0,0
40,8,13,26.0,0
20,4,6,18.0,0
25,5,7,20.0,0
25,5,7,20.0,0
35,7,13,24.0,0
25,5,13,20.0,0
