deadline,distance,steps,rewards,penalties
35,7,35,6.5,-11.5
30,6,13,22.5,-1.5
20,4,6,18.0,0
30,6,16,22.0,0
30,6,15,22.0,0
30,6,14,22.0,0
25,5,16,25.5,-0.5
20,4,11,18.0,0
20,4,13,22.0,0
20,4,4,18.0,0
50,10,24,35.5,-0.5
30,6,13,19.5,-0.5
35,7,17,24.0,0
30,6,12,22.0,0
40,8,26,26.0,0
25,5,10,20.0,0
20,4,6,18.0,0
30,6,21,22.0,0
50,10,26,30.0,0
25,5,8,20.0,0
35,7,13,24.0,0
20,4,8,22.0,0
30,6,14,22.0,0
20,4,8,18.0,0
30,6,14,22.0,0
30,6,16,22.0,0
25,5,8,20.0,0
20,4,13,18.0,0
30,6,16,22.0,0
30,6,8,26.0,0
25,5,13,20.0,0
30,6,11,22.0,0
20,4,7,18.0,0
25,5,5,20.0,0
35,7,16,24.0,0
20,4,11,22.0,0
50,10,21,30.0,0
20,4,7,18.0,0
20,4,4,18.0,0
25,5,16,20.0,0
35,7,11,24.0,0
30,6,17,22.0,0
20,4,7,18.0,0
30,6,10,22.0,0
45,9,17,28.0,0
25,5,14,20.0,0
20,4,7,17.0,-1.0
40,8,19,26.0,0
20,4,11,18.0,0
25,5,10,24.0,0
25,5,7,20.0,0
20,4,12,18.0,0
25,5,10,20.0,0
30,6,11,19.5,-0.5
25,5,14,24.0,0
35,7,7,24.0,0
35,7,13,24.0,0
25,5,5,20.0,0
25,5,13,20.0,0
25,5,5,20.0,0
35,7,21,24.0,0
25,5,10,24.0,0
25,5,5,20.0,0
40,8,22,25.0,-1.0
20,4,11,18.0,0
50,10,16,30.0,0
25,5,17,20.0,0
20,4,11,17.0,-1.0
20,4,5,18.0,0
40,8,20,24.0,-2.0
20,4,20,16.0,0
20,4,9,22.0,0
20,4,13,26.0,0
20,4,8,22.0,0
20,4,6,18.0,0
20,4,4,18.0,0
30,6,18,22.0,0
55,11,21,32.0,0
20,4,9,18.0,0
20,4,12,18.0,0
50,10,29,31.5,-0.5
30,6,19,23.5,-0.5
25,5,8,20.0,0
55,11,26,32.0,0
30,6,8,22.0,0
20,4,13,18.0,0
25,5,10,20.0,0
20,4,13,18.0,0
25,5,11,24.0,0
25,5,5,20.0,0
25,5,12,20.0,0
25,5,10,20.0,0
50,10,27,30.0,0
35,7,16,24.0,0
25,5,16,20.0,0
25,5,5,20.0,0
25,5,10,20.0,0
40,8,16,26.0,0
45,9,12,21.5,-0.5
30,6,13,26.0,0
